6648,2021-02-08,194,
6649,2021-01-17,346,47
6650,2018-10-08,357,25
6651,2019-01-08,272,
6652,2021-04-05,264,32
6653,2021-07-02,68,8
6654,2020-03-12,255,
6655,2018-11-09,465,
6656,2020-03-26,251,31
6657,2019-07-23,413,
6658,2020-09-24,323,42
6659,2020-11-19,318,36
6660,2021-10-04,66,
6661,2020-12-06,481,49
6662,2020-06-19,232,13
6663,2019-06-23,461,
6664,2019-01-10,382,8
6665,2021-10-12,29,43
6666,2019-02-16,124,
6667,2021-12-20,122,20
6668,2018-12-07,328,37
6669,2019-04-11,197,
6670,2019-04-06,183,18
6671,2018-11-27,169,42
6672,2019-02-08,173,
6673,2018-12-17,241,5
6674,2020-04-10,116,42
6675,2019-08-12,263,
6676,2020-12-28,212,23
6677,2018-11-08,435,
6678,2021-06-13,275,
6679,2019-09-13,71,14
6680,2021-05-26,251,42
6681,2022-02-06,153,
6682,2021-05-25,78,34
6683,2020-01-24,474,11
6684,2019-09-01,112,
6685,2020-02-11,358,14
6686,2021-11-23,49,39
6687,2019-12-30,282,
6688,2021-04-17,495,
6689,2021-07-27,158,15
6690,2021-08-23,145,
6691,2019-05-01,12,49
6692,2021-01-23,33,45
6693,2019-08-18,392,
6694,2018-10-16,12,27
6695,2019-04-14,155,14
6696,2018-11-29,316,
6697,2020-04-17,312,5
6698,2018-10-02,488,13
6699,2019-01-27,278,
6700,2019-12-10,395,7
6701,2020-12-25,111,9
6702,2018-10-02,95,
6703,2021-03-09,220,20
6704,2021-07-09,197,29
6705,2020-04-22,411,
6706,2019-10-01,221,46
6707,2018-10-18,221,46
6708,2021-09-06,128,
6709,2019-10-18,393,49
6710,2020-01-30,66,
6711,2021-08-23,353,
6712,2019-02-25,263,42
6713,2019-05-25,282,22
6714,2021-07-14,229,
6715,2021-01-02,315,39
6716,2020-04-27,487,44
6717,2019-04-12,346,
6718,2019-04-01,174,16
6719,2018-10-27,362,27
6720,2022-01-18,168,
6721,2021-03-22,26,
6722,2021-01-06,156,11
6723,2021-05-21,351,
6724,2019-12-07,68,48
6725,2019-05-21,426,18
6726,2020-06-30,159,
6727,2021-09-22,412,15
6728,2022-02-12,431,38
6729,2020-09-25,122,
6730,2019-10-19,222,31
6731,2019-06-29,218,5
6732,2021-02-10,230,
6733,2021-11-13,233,42
6734,2020-07-22,41,49
6735,2020-05-02,402,
6736,2021-10-25,220,30
6737,2020-05-09,231,31
6738,2022-01-18,194,
6739,2021-04-22,190,18
6740,2021-09-07,298,11
6741,2021-06-25,462,
6742,2019-06-14,179,38
6743,2019-02-20,318,
6744,2020-12-15,324,
6745,2021-02-18,274,8
6746,2019-01-30,475,20
6747,2020-08-03,364,
6748,2021-07-05,323,23
6749,2020-01-06,8,17
6750,2019-04-27,285,
6751,2020-01-13,91,9
6752,2020-09-15,247,42
6753,2018-11-15,239,
6754,2020-12-23,412,
6755,2020-12-01,203,23
6756,2021-03-02,353,
6757,2018-12-26,459,18
6758,2021-05-02,439,22
6759,2019-08-23,59,
6760,2018-11-26,475,33
6761,2019-04-18,210,23
6762,2019-01-05,498,
6763,2022-02-10,425,19
6764,2020-04-04,375,42
6765,2018-10-06,95,
6766,2019-12-13,351,15
6767,2021-05-23,228,34
6768,2019-07-05,4,
6769,2020-01-27,30,29
6770,2020-09-10,19,18
6771,2020-12-23,310,
6772,2020-12-22,338,40
6773,2022-01-28,300,28
6774,2022-01-20,69,
6775,2021-01-06,196,13
6776,2019-10-22,79,
6777,2021-12-09,262,
6778,2019-10-05,314,3
6779,2021-07-21,168,13
6780,2019-03-29,302,
6781,2020-12-23,162,14
6782,2020-12-06,383,6
6783,2021-04-29,13,
6784,2019-11-16,271,42
6785,2021-11-21,329,1
6786,2020-02-28,114,
6787,2021-01-02,424,
6788,2019-08-24,162,45
6789,2021-01-20,26,
6790,2020-08-15,83,37
6791,2021-11-11,120,40
6792,2021-12-09,278,
6793,2021-02-05,10,37
6794,2021-05-23,146,4
6795,2020-11-25,49,
6796,2020-03-09,21,12
6797,2021-03-25,471,11
6798,2019-03-02,364,
6799,2019-07-06,228,42
6800,2020-04-30,133,5
6801,2019-03-14,313,
6802,2020-11-28,416,8
6803,2021-03-06,35,8
6804,2019-09-19,344,
6805,2019-05-13,498,41
6806,2019-01-25,12,28
6807,2022-01-24,303,
6808,2020-03-10,337,41
6809,2021-01-04,138,
6810,2020-04-24,87,
6811,2020-02-11,56,48
6812,2019-03-18,336,28
6813,2019-04-14,64,
6814,2018-11-17,434,44
6815,2018-10-03,55,15
6816,2022-02-06,475,
6817,2019-01-07,99,25
6818,2021-07-09,94,26
6819,2021-08-29,461,
6820,2020-01-14,344,
6821,2020-04-15,284,17
6822,2021-07-27,220,
6823,2018-10-05,60,44
6824,2020-07-28,494,36
6825,2021-11-18,231,
6826,2020-08-17,35,30
6827,2019-02-26,421,23
6828,2021-07-26,337,
6829,2020-04-16,470,3
6830,2019-01-19,378,18
6831,2022-01-15,292,
6832,2019-06-20,295,36
6833,2019-06-11,176,12
6834,2020-08-18,398,
6835,2020-03-23,188,10
6836,2020-09-06,354,11
6837,2019-11-09,395,
6838,2020-01-09,54,39
6839,2019-08-10,190,49
6840,2020-03-24,356,
6841,2019-04-23,330,12
6842,2018-12-02,400,
6843,2019-11-17,9,
6844,2019-07-23,236,15
6845,2021-05-10,86,40
6846,2021-03-16,94,
6847,2022-02-18,7,5
6848,2020-05-17,100,9
6849,2018-12-02,257,
6850,2020-10-23,322,13
6851,2020-08-05,130,29
6852,2020-07-12,112,
6853,2019-01-24,362,
6854,2022-01-01,367,46
6855,2020-01-06,37,
6856,2019-05-10,43,47
6857,2020-01-09,72,20
6858,2020-04-02,87,
6859,2019-10-01,340,17
6860,2021-11-28,25,14
6861,2021-09-20,251,
6862,2019-09-21,425,37
6863,2019-08-10,232,10
6864,2022-01-04,322,
6865,2021-10-07,142,28
6866,2021-01-27,456,30
6867,2020-01-29,450,
6868,2021-12-16,473,11
6869,2018-12-28,282,5
6870,2018-12-11,198,
6871,2021-05-09,85,16
6872,2019-07-11,202,33
6873,2020-09-14,24,
6874,2021-07-31,369,46
6875,2020-02-24,252,
6876,2021-11-07,165,
6877,2018-12-06,287,33
6878,2021-11-08,483,29
6879,2020-04-17,86,
6880,2019-01-16,36,7
6881,2019-10-14,105,49
6882,2019-10-27,291,
6883,2021-03-04,311,1
6884,2020-11-12,199,6
6885,2020-08-19,160,
6886,2020-03-14,284,
6887,2022-02-01,336,32
6888,2020-05-08,227,
6889,2019-01-28,67,33
6890,2021-01-22,432,40
6891,2020-12-12,421,
6892,2021-02-15,449,39
6893,2019-05-29,429,49
6894,2021-09-24,443,
6895,2020-11-28,39,45
6896,2018-12-16,380,17
6897,2019-06-24,137,
6898,2021-08-20,186,39
6899,2019-09-20,322,21
6900,2020-04-19,354,
6901,2021-09-17,338,42
6902,2020-07-13,307,17
6903,2021-11-05,179,
6904,2021-08-11,212,34
6905,2021-09-04,9,29
6906,2021-11-01,91,
6907,2020-08-24,112,43
6908,2021-07-22,370,
6909,2021-04-30,482,
6910,2021-09-05,5,42
6911,2022-01-02,13,43
6912,2019-11-21,142,
6913,2020-08-13,99,26
6914,2019-04-06,22,24
6915,2021-11-20,311,
6916,2019-07-16,49,19
6917,2021-05-27,183,4
6918,2021-06-23,277,
6919,2021-04-11,338,
6920,2019-06-21,261,9
6921,2019-02-05,403,
6922,2019-12-29,432,36
6923,2019-02-09,41,48
6924,2020-01-21,254,
6925,2021-09-27,433,26
6926,2021-05-08,220,39
6927,2021-02-24,88,
6928,2020-03-21,194,3
6929,2020-10-22,350,0
6930,2020-04-04,326,
6931,2019-01-25,164,6
6932,2020-05-20,55,26
6933,2020-11-07,147,
6934,2019-04-05,296,24
6935,2018-10-17,378,21
6936,2020-03-19,60,
6937,2019-11-15,456,49
6938,2019-03-26,291,15
6939,2019-08-22,384,
6940,2020-04-17,175,14
6941,2018-11-18,274,
6942,2021-03-01,138,
6943,2020-09-22,100,32
6944,2020-02-22,338,13
6945,2020-08-04,200,
6946,2020-03-09,175,9
6947,2021-05-26,348,49
6948,2021-05-05,173,
6949,2019-09-19,276,1
6950,2021-08-05,458,40
6951,2021-10-27,165,
6952,2020-12-25,265,
6953,2021-06-20,340,11
6954,2019-06-19,372,
6955,2020-11-12,241,16
6956,2021-07-20,95,35
6957,2020-01-11,219,
6958,2021-06-12,337,32
6959,2019-06-08,144,28
6960,2019-12-29,387,
6961,2020-10-15,491,2
6962,2019-06-26,473,40
6963,2018-10-19,320,
6964,2019-01-16,62,35
6965,2020-09-21,201,6
6966,2020-11-15,163,
6967,2019-12-14,218,40
6968,2019-04-11,12,49
6969,2018-11-21,332,
6970,2019-09-13,283,15
6971,2019-12-04,55,46
6972,2019-02-17,382,
6973,2021-10-17,22,22
6974,2022-01-14,397,
6975,2021-07-10,90,
6976,2021-03-02,495,44
6977,2021-01-13,217,46
6978,2020-06-20,379,
6979,2021-08-04,230,4
6980,2019-05-17,160,30
6981,2021-03-21,256,
6982,2020-04-04,268,18
6983,2021-07-14,321,44
6984,2020-10-26,218,
6985,2019-05-07,13,
6986,2019-03-20,87,9
6987,2019-06-16,155,
6988,2019-08-25,439,43
6989,2021-10-10,464,0
6990,2019-02-01,100,
6991,2021-06-16,340,40
6992,2019-09-25,141,5
6993,2019-12-17,367,
6994,2020-07-26,18,17
6995,2020-09-21,389,2
6996,2018-10-03,400,
6997,2021-12-21,199,4
6998,2021-07-31,254,2
6999,2021-07-30,435,
7000,2021-06-13,265,10
7001,2020-09-18,237,9
7002,2021-09-12,239,
7003,2020-04-03,105,27
7004,2020-06-01,400,3
7005,2019-10-24,237,
7006,2021-07-25,298,18
7007,2018-11-20,109,
7008,2019-11-03,375,
7009,2021-07-20,67,10
7010,2019-06-15,118,20
7011,2020-02-26,388,
7012,2020-02-23,98,32
7013,2021-10-31,357,3
7014,2020-02-15,303,
7015,2021-09-25,363,4
7016,2019-05-22,165,0
7017,2021-08-31,15,
7018,2021-11-13,490,
7019,2019-07-28,376,28
7020,2020-02-13,416,
7021,2019-12-01,182,32
7022,2019-09-12,50,0
7023,2019-02-02,27,
7024,2019-08-13,289,37
7025,2020-12-28,328,46
7026,2021-01-03,154,
7027,2019-09-01,310,48
7028,2019-06-30,287,21
7029,2020-08-30,242,
7030,2020-11-10,226,35
7031,2021-09-18,91,29
7032,2018-12-28,273,
7033,2021-09-08,253,26
7034,2018-11-01,154,37
7035,2021-10-27,180,
7036,2019-05-14,19,41
7037,2021-04-15,277,35
7038,2019-02-25,334,
7039,2021-07-13,310,19
7040,2022-02-10,497,
7041,2019-07-19,396,
7042,2021-10-06,15,44
7043,2020-11-27,332,38
7044,2019-08-15,114,
7045,2019-08-10,448,23
7046,2020-01-02,77,23
7047,2020-01-27,155,
7048,2021-12-08,235,45
7049,2021-05-21,25,49
7050,2019-02-01,416,
7051,2019-02-07,288,
7052,2019-12-20,208,19
7053,2021-04-11,324,
7054,2020-09-03,51,30
7055,2020-10-20,130,48
7056,2020-11-04,273,
7057,2019-08-30,227,6
7058,2020-04-16,198,32
7059,2020-12-08,344,
7060,2021-06-05,328,44
7061,2020-09-01,39,39
7062,2020-10-28,449,
7063,2019-01-26,344,31
7064,2020-04-10,365,5
7065,2018-10-11,192,
7066,2021-07-16,473,7
7067,2019-10-10,257,44
7068,2020-12-05,175,
7069,2021-02-08,382,49
7070,2021-11-15,283,18
7071,2021-04-15,254,
7072,2020-09-01,383,6
7073,2021-04-17,145,
7074,2019-12-28,27,
7075,2018-12-06,461,4
7076,2019-05-12,50,12
7077,2021-03-27,123,
7078,2020-07-02,93,24
7079,2022-01-24,229,40
7080,2020-09-26,127,
7081,2020-09-23,404,21
7082,2020-05-18,49,10
7083,2020-06-17,51,
7084,2019-08-18,119,
7085,2021-06-04,484,39
7086,2019-10-08,115,
7087,2020-02-21,259,5
7088,2020-02-13,201,33
7089,2020-01-27,457,
7090,2021-09-16,136,4
7091,2021-11-16,325,47
7092,2021-02-27,189,
7093,2018-10-03,283,1
7094,2021-07-25,142,0
7095,2021-11-18,332,
7096,2022-01-17,296,18
7097,2021-10-27,100,2
7098,2020-01-19,381,
7099,2021-04-16,50,30
7100,2020-11-23,34,3
7101,2020-12-24,322,
7102,2021-06-09,402,19
7103,2021-12-28,105,0
7104,2020-08-11,90,
7105,2021-03-23,337,48
7106,2019-06-07,389,
7107,2021-10-30,82,
7108,2020-11-11,325,16
7109,2019-03-06,371,20
7110,2021-12-23,337,
7111,2021-11-06,175,14
7112,2021-03-20,224,47
7113,2019-03-29,355,
7114,2021-08-12,4,43
7115,2019-11-23,424,24
7116,2019-07-08,455,
7117,2020-04-22,234,
7118,2021-07-08,414,21
7119,2021-09-03,232,
7120,2021-11-19,358,20
7121,2020-02-28,334,10
7122,2019-09-07,477,
7123,2019-09-07,411,49
7124,2021-02-16,104,42
7125,2020-04-11,171,
7126,2021-03-09,0,24
7127,2021-05-18,310,24
7128,2022-02-13,273,
7129,2021-01-24,122,25
7130,2021-12-15,407,46
7131,2019-01-16,151,
7132,2021-07-28,14,44
7133,2018-11-16,369,40
7134,2019-11-16,311,
7135,2019-10-27,213,29
7136,2019-08-28,467,44
7137,2021-02-01,477,
7138,2019-08-18,3,34
7139,2021-01-01,476,
7140,2021-07-25,67,
7141,2020-11-26,333,29
7142,2019-11-11,423,3
7143,2020-01-28,226,
7144,2020-05-31,455,39
7145,2020-11-26,331,18
7146,2020-03-10,148,
7147,2021-02-11,4,20
7148,2020-08-10,267,5
7149,2019-08-26,178,
7150,2020-12-06,268,
7151,2020-02-05,221,27
7152,2019-08-14,192,
7153,2020-04-17,419,21
7154,2019-04-08,455,45
7155,2021-03-18,451,
7156,2019-10-08,174,27
7157,2020-09-19,143,29
7158,2021-04-09,61,
7159,2020-11-06,89,47
7160,2020-09-11,472,25
7161,2018-12-26,123,
7162,2018-11-08,42,16
7163,2019-07-24,471,0
7164,2021-12-12,141,
7165,2019-08-30,229,9
7166,2019-12-16,249,24
7167,2022-02-19,235,
7168,2019-09-13,22,31
7169,2020-02-18,142,3
7170,2019-02-05,434,
7171,2019-06-07,29,8
7172,2020-04-05,22,
7173,2021-03-31,102,
7174,2021-08-06,416,44
7175,2020-09-14,206,33
7176,2020-06-09,359,
7177,2020-12-23,290,4
7178,2022-01-25,117,3
7179,2022-01-01,126,
7180,2021-12-06,157,0
7181,2019-05-17,131,49
7182,2021-10-31,29,
7183,2020-02-25,4,
7184,2019-11-22,304,48
7185,2019-11-23,126,
7186,2018-10-08,255,32
7187,2021-06-15,178,17
7188,2020-12-23,65,
7189,2019-10-10,38,35
7190,2021-09-25,384,16
7191,2021-12-20,277,
7192,2020-05-07,15,34
7193,2020-09-02,220,12
7194,2018-12-27,174,
7195,2021-12-18,303,21
7196,2021-12-07,30,43
7197,2021-04-12,338,
7198,2020-10-25,49,48
7199,2020-10-24,315,24
7200,2019-04-25,11,
7201,2020-11-26,309,42
7202,2021-12-08,38,15
7203,2020-12-18,196,
7204,2019-03-24,356,41
7205,2022-01-08,60,
7206,2021-05-15,242,
7207,2019-03-22,396,27
7208,2021-06-10,267,15
7209,2020-01-31,160,
7210,2022-01-23,39,13
7211,2020-11-21,435,25
7212,2021-06-14,66,
7213,2020-07-14,106,48
7214,2020-05-12,216,32
7215,2019-03-21,299,
7216,2020-02-24,420,
7217,2020-09-29,423,1
7218,2019-12-20,476,
7219,2021-01-15,256,21
7220,2021-01-03,0,17
7221,2021-02-06,121,
7222,2019-02-14,74,40
7223,2020-04-09,386,33
7224,2021-06-04,161,
7225,2019-01-09,192,21
7226,2022-02-21,1,1
7227,2020-09-17,427,
7228,2019-08-07,436,47
7229,2020-10-01,221,14
7230,2021-11-22,124,
7231,2021-10-03,388,10
7232,2019-11-23,124,40
7233,2021-11-29,105,
7234,2020-03-23,137,36
7235,2019-08-30,66,18
7236,2021-12-29,270,
7237,2020-07-25,273,9
7238,2019-06-24,391,
7239,2021-01-07,422,
7240,2021-06-15,202,46
7241,2020-12-03,468,29
7242,2021-03-24,429,
7243,2021-05-25,166,34
7244,2020-12-17,212,45
7245,2019-10-16,313,
7246,2021-08-09,364,39
7247,2018-10-05,280,37
7248,2020-11-21,307,
7249,2020-12-11,391,
7250,2020-12-10,90,7
7251,2021-04-17,405,
7252,2020-11-10,28,32
7253,2021-12-18,223,24
7254,2020-04-12,105,
7255,2021-11-21,347,2
7256,2020-06-18,302,15
7257,2021-03-03,315,
7258,2020-11-26,195,14
7259,2018-11-17,134,27
7260,2020-01-20,477,
7261,2020-10-11,60,26
7262,2019-10-28,214,43
7263,2018-10-23,468,
7264,2022-01-26,41,48
7265,2021-12-18,196,23
7266,2021-10-19,298,
7267,2019-02-09,80,26
7268,2019-02-18,257,35
7269,2019-09-30,321,
7270,2021-10-17,368,43
7271,2021-02-23,443,
7272,2021-07-31,110,
7273,2021-02-22,180,4
7274,2019-03-26,219,16
7275,2021-09-05,176,
7276,2021-04-08,228,4
7277,2020-04-26,340,48
7278,2022-02-16,232,
7279,2018-10-22,52,27
7280,2019-11-25,450,25
7281,2021-08-31,144,
7282,2021-07-22,198,
7283,2020-05-09,223,20
7284,2021-05-30,23,
7285,2021-04-05,222,29
7286,2021-08-29,97,48
7287,2020-11-23,347,
7288,2021-03-10,281,24
7289,2019-05-16,307,48
7290,2019-09-25,337,
7291,2021-04-16,112,5
7292,2021-04-14,371,33
7293,2021-12-07,395,
7294,2019-08-16,437,6
7295,2022-01-03,92,37
7296,2021-03-01,370,
7297,2021-07-07,302,45
7298,2021-09-25,385,30
7299,2020-03-17,222,
7300,2018-12-19,245,44
7301,2021-04-30,105,46
7302,2019-10-31,290,
7303,2018-10-06,152,46
7304,2019-09-21,140,
7305,2019-02-23,428,
7306,2020-03-13,424,35
7307,2022-01-06,232,23
7308,2020-09-04,212,
7309,2020-07-25,362,27
7310,2021-03-12,335,5
7311,2021-12-25,178,
7312,2021-08-29,301,28
7313,2020-11-15,169,48
7314,2019-05-03,183,
7315,2019-02-18,57,
7316,2020-01-15,467,47
7317,2020-08-01,26,
7318,2022-01-04,446,25
7319,2020-03-01,72,7
7320,2019-10-15,353,
7321,2021-06-11,460,24
7322,2020-01-16,197,6
7323,2019-11-05,272,
7324,2020-04-03,1,8
7325,2020-03-10,369,8
7326,2020-03-13,441,
7327,2020-12-08,272,37
7328,2020-09-01,154,6
7329,2021-11-10,427,
7330,2021-10-05,189,49
7331,2020-07-04,287,10
7332,2020-08-08,323,
7333,2021-08-31,90,24
7334,2020-06-10,350,5
7335,2021-09-11,7,
7336,2019-09-29,465,9
7337,2022-02-01,113,
7338,2020-07-03,105,
7339,2020-11-07,332,31
7340,2020-01-09,340,32
7341,2021-01-06,150,
7342,2020-01-11,175,12
7343,2020-11-07,429,48
7344,2018-10-01,119,
7345,2022-02-13,43,22
7346,2018-10-31,113,29
7347,2021-03-29,429,
7348,2020-10-29,409,
7349,2020-03-18,441,46
7350,2019-08-26,151,
7351,2021-01-16,274,9
7352,2020-03-21,54,19
7353,2021-06-09,325,
7354,2021-06-07,126,18
7355,2020-02-23,109,12
7356,2019-07-29,380,
7357,2021-11-03,447,18
7358,2018-10-05,43,26
7359,2019-03-12,359,
7360,2021-10-20,406,40
7361,2020-10-14,156,24
7362,2020-03-01,93,
7363,2020-07-23,382,15
7364,2022-01-29,130,43
7365,2019-10-13,343,
7366,2020-01-21,45,22
7367,2021-08-12,378,48
7368,2020-07-21,297,
7369,2019-06-03,223,38
7370,2019-03-02,464,
7371,2019-11-13,95,
7372,2019-02-01,119,11
7373,2021-11-20,102,4
7374,2020-08-01,314,
7375,2021-03-08,315,33
7376,2022-02-01,49,11
7377,2020-02-13,257,
7378,2020-03-08,362,49
7379,2020-04-16,158,35
7380,2022-02-10,4,
7381,2018-10-02,237,
7382,2019-09-28,54,11
7383,2021-09-01,37,
7384,2021-11-05,131,37
7385,2020-01-12,28,32
7386,2018-10-30,154,
7387,2020-06-24,265,3
7388,2020-04-22,379,40
7389,2019-12-06,175,
7390,2020-02-04,255,36
7391,2020-06-22,24,7
7392,2020-11-30,320,
7393,2021-06-29,355,41
7394,2021-05-13,193,6
7395,2020-05-27,84,
7396,2019-12-17,257,47
7397,2021-06-15,374,35
7398,2020-01-05,411,
7399,2021-05-17,435,35
7400,2021-09-18,89,27
7401,2020-09-02,403,
7402,2021-03-17,311,0
7403,2019-03-20,219,
7404,2021-02-05,385,
7405,2021-07-22,426,35
7406,2021-10-16,358,26
7407,2019-07-26,130,
7408,2019-09-24,92,34
7409,2021-06-15,399,27
7410,2021-07-08,232,
7411,2019-03-06,44,29
7412,2019-06-12,83,30
7413,2020-05-12,416,
7414,2019-02-19,498,
7415,2019-07-25,487,11
7416,2021-08-14,255,
7417,2020-11-30,355,13
7418,2021-11-28,95,26
7419,2021-10-09,168,
7420,2019-05-11,280,3
7421,2022-01-29,266,28
7422,2020-02-07,86,
7423,2019-03-25,347,0
7424,2019-08-15,353,45
7425,2021-09-12,385,
7426,2019-12-22,147,41
7427,2019-08-23,412,41
7428,2019-11-27,205,
7429,2020-03-13,153,48
7430,2021-04-29,20,17
7431,2022-02-01,91,
7432,2019-01-06,304,13
7433,2019-11-27,132,44
7434,2019-05-17,100,
7435,2021-06-28,460,24
7436,2019-03-13,305,
7437,2021-10-17,420,
7438,2019-02-19,494,23
7439,2021-09-06,245,24
7440,2021-01-07,378,
7441,2019-01-24,226,48
7442,2018-12-30,351,37
7443,2018-11-30,457,
7444,2019-09-28,416,48
7445,2021-12-08,282,3
7446,2020-06-10,301,
7447,2019-06-28,289,
7448,2020-07-06,165,15
7449,2020-07-29,271,
7450,2019-12-27,314,6
7451,2020-11-22,164,3
7452,2018-12-17,493,
7453,2018-10-11,42,5
7454,2019-10-15,16,35
7455,2020-09-24,362,
7456,2019-11-27,370,29
7457,2019-01-26,331,30
7458,2019-05-23,414,
7459,2019-11-05,50,10
7460,2019-04-26,458,22
7461,2021-03-24,298,
7462,2021-03-23,6,5
7463,2019-04-30,136,12
7464,2020-03-26,450,
7465,2020-07-29,445,10
7466,2021-12-25,172,29
7467,2019-07-17,470,
7468,2018-10-22,432,35
7469,2021-12-28,291,
7470,2021-11-14,319,
7471,2019-01-03,44,28
7472,2020-11-01,27,27
7473,2020-08-17,278,
7474,2020-11-24,340,37
7475,2019-03-12,423,6
7476,2019-11-15,442,
7477,2019-04-05,378,36
7478,2021-03-09,474,7
7479,2021-12-03,432,
7480,2019-08-14,292,
7481,2021-07-19,408,33
7482,2021-07-19,367,
7483,2021-12-13,337,41
7484,2020-03-29,142,43
7485,2020-09-24,18,
7486,2019-05-28,169,8
7487,2021-05-19,32,3
7488,2020-01-27,359,
7489,2020-10-23,270,18
7490,2021-06-27,374,5
7491,2021-05-22,347,
7492,2019-12-27,251,0
7493,2018-12-17,301,17
7494,2020-02-11,287,
7495,2020-12-12,16,47
7496,2020-10-19,59,7
7497,2019-12-28,441,
7498,2022-01-21,372,8
7499,2019-07-10,187,5
7500,2020-05-18,409,
7501,2021-02-27,347,49
7502,2021-08-05,424,
7503,2018-11-10,347,
7504,2020-11-15,175,46
7505,2019-03-19,35,37
7506,2019-02-23,293,
7507,2020-04-11,145,16
7508,2022-01-15,271,24
7509,2019-03-12,45,
7510,2019-04-26,166,37
7511,2019-06-02,105,33
7512,2021-05-19,440,
7513,2020-05-11,336,
7514,2021-10-06,87,26
7515,2020-12-07,26,
7516,2021-11-12,12,13
7517,2019-10-30,386,40
7518,2018-11-25,487,
7519,2021-09-23,368,19
7520,2020-07-29,395,29
7521,2019-02-03,236,
7522,2019-09-24,344,33
7523,2019-02-23,141,26
7524,2019-03-31,274,
7525,2020-04-29,49,47
7526,2021-06-23,279,14
7527,2020-02-12,121,
7528,2021-10-25,261,24
7529,2020-01-02,439,36
7530,2021-09-17,152,
7531,2020-09-30,367,9
7532,2021-02-17,279,30
7533,2018-10-13,22,
7534,2019-10-03,218,19
7535,2020-06-30,160,
7536,2019-11-26,314,
7537,2020-08-05,80,13
7538,2019-10-24,2,20
7539,2021-12-09,112,
7540,2019-04-25,11,19
7541,2022-01-23,404,34
7542,2021-06-17,76,
7543,2019-06-26,238,26
7544,2020-03-18,141,4
7545,2020-06-03,278,
7546,2020-03-09,437,
7547,2021-01-19,300,28
7548,2019-07-26,3,
7549,2020-07-16,172,43
7550,2019-04-22,6,43
7551,2020-06-06,415,
7552,2021-01-31,250,28
7553,2022-01-01,193,39
7554,2022-02-07,17,
7555,2020-10-02,433,8
7556,2018-10-28,433,35
7557,2020-05-17,56,
7558,2019-05-23,474,15
7559,2019-11-18,281,19
7560,2022-02-03,247,
7561,2022-01-15,342,29
7562,2018-11-18,436,30
7563,2019-01-09,393,
7564,2021-07-17,307,2
7565,2019-05-23,384,14
7566,2019-05-11,217,
7567,2020-10-06,198,12
7568,2021-10-25,352,
7569,2019-03-18,158,
7570,2019-01-05,339,26
7571,2021-05-24,286,2
7572,2019-11-18,464,
7573,2019-01-25,377,16
7574,2020-08-27,206,27
7575,2019-12-06,472,
7576,2020-02-23,362,46
7577,2019-06-03,45,15
7578,2022-02-03,395,
7579,2021-03-09,15,
7580,2020-04-02,321,7
7581,2018-12-06,106,
7582,2019-10-28,27,49
7583,2022-02-09,49,22
7584,2019-09-10,465,
7585,2019-05-28,85,19
7586,2019-07-27,209,3
7587,2019-08-08,64,
7588,2021-04-30,30,44
7589,2020-05-07,66,36
7590,2021-05-12,34,
7591,2021-12-05,327,44
7592,2021-08-03,71,30
7593,2019-10-03,443,
7594,2020-01-13,291,9
7595,2018-10-15,182,11
7596,2021-01-10,449,
7597,2019-02-03,20,33
7598,2020-03-20,143,4
7599,2021-05-02,341,
7600,2022-02-11,312,22
7601,2021-06-24,227,
7602,2020-06-30,254,
7603,2020-09-07,210,14
7604,2021-09-05,4,5
7605,2021-04-14,125,
7606,2020-06-07,309,13
7607,2021-07-19,102,43
7608,2019-01-22,63,
7609,2019-11-13,13,18
7610,2019-07-30,8,18
7611,2021-05-08,449,
7612,2020-05-24,182,
7613,2019-01-22,265,10
7614,2021-08-08,421,
7615,2019-12-31,385,46
7616,2019-09-13,65,38
7617,2020-08-22,244,
7618,2020-12-13,395,8
7619,2020-08-02,432,48
7620,2021-08-14,70,
7621,2020-02-01,455,9
7622,2022-02-15,457,12
7623,2020-06-29,258,
7624,2021-09-29,368,34
7625,2020-04-14,104,7
7626,2019-06-02,267,
7627,2020-06-21,203,21
7628,2019-09-03,332,39
7629,2020-12-24,225,
7630,2022-01-23,292,1
7631,2020-04-10,473,47
7632,2021-02-19,274,
7633,2020-04-06,140,37
7634,2020-09-22,498,
7635,2021-02-01,3,
7636,2020-12-28,263,12
7637,2021-06-07,379,49
7638,2019-11-12,240,
7639,2018-10-01,492,6
7640,2019-05-29,272,17
7641,2020-04-17,199,
7642,2020-03-01,185,21
7643,2021-11-27,165,12
7644,2020-06-08,300,
7645,2022-01-08,295,
7646,2020-12-09,7,45
7647,2021-10-10,11,
7648,2021-11-07,335,44
7649,2021-12-08,294,24
7650,2019-03-09,493,
7651,2021-08-27,382,22
7652,2020-11-10,80,22
7653,2020-05-14,307,
7654,2021-05-16,429,10
7655,2021-09-20,74,17
7656,2021-08-17,222,
7657,2019-03-18,83,6
7658,2021-02-23,105,20
7659,2021-05-30,273,
7660,2018-12-25,17,30
7661,2021-06-01,85,11
7662,2021-04-28,283,
7663,2018-10-14,103,41
7664,2019-03-24,23,45
7665,2021-05-02,176,
7666,2018-11-24,141,46
7667,2021-11-13,177,
7668,2019-10-24,33,
7669,2020-04-04,71,25
7670,2020-07-08,441,22
7671,2021-05-16,361,
7672,2020-10-09,330,12
7673,2018-12-03,199,48
7674,2019-10-20,57,
7675,2019-12-21,322,8
